SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,RACE_CODE_CD,SSL_SCORE_RANK
500,less than 20,2,M,2,2,1,0,-0.1,2,0,1
500,less than 20,1,M,1,6,1,1,0.0,2,0,1
500,less than 20,1,M,1,1,1,24,-1.1,0,0,1
500,less than 20,1,M,1,0,1,13,-3.9,0,0,1
500,less than 20,0,M,0,2,1,14,-2.9,0,0,1
500,less than 20,0,M,0,2,1,10,-1.0,2,0,1
500,less than 20,0,M,0,1,1,15,0.9,0,0,1
500,less than 20,1,M,1,1,1,19,6.5,0,0,1
500,less than 20,1,M,2,1,1,12,1.4,0,0,1
500,less than 20,2,M,1,3,1,1,0.8,0,0,1
500,less than 20,2,M,2,2,1,6,1.0,0,0,1
500,less than 20,2,M,2,5,1,2,2.6,0,0,1
500,less than 20,1,M,0,5,1,2,1.7,2,0,1
500,less than 20,0,M,0,1,1,18,-4.5,0,0,1
500,less than 20,2,M,2,2,1,4,0.7,0,0,1
500,less than 20,0,M,0,2,1,13,-2.8,2,0,1
500,less than 20,1,M,2,3,1,5,1.5,0,0,1
500,less than 20,0,M,2,6,1,1,1.2,1,0,1
500,less than 20,0,M,0,3,1,9,1.4,2,0,1
500,less than 20,0,M,0,0,0,8,0.6,0,0,1
500,less than 20,1,M,1,3,1,0,0.0,3,0,1
500,less than 20,0,M,0,4,1,3,0.7,0,0,1
500,less than 20,2,F,1,0,0,0,-1.0,0,0,1
500,less than 20,1,M,0,7,1,1,-1.2,0,0,1
500,less than 20,4,M,4,0,1,2,-1.5,0,0,1
500,less than 20,2,M,3,6,1,1,-0.3,1,0,1
500,less than 20,0,M,0,5,1,0,-1.1,3,0,1
500,less than 20,2,M,2,6,1,0,-1.1,1,0,1
500,less than 20,0,M,0,5,1,1,-1.1,2,0,1
500,less than 20,0,M,0,7,1,0,-1.1,0,0,1
500,less than 20,0,M,1,3,1,7,4.5,2,0,1
500,less than 20,0,M,0,5,1,4,-1.2,2,0,1
500,less than 20,0,M,0,0,1,17,1.7,0,0,1
500,less than 20,2,M,2,1,1,8,-0.8,0,0,1
500,less than 20,1,M,1,0,1,24,3.9,0,0,1
500,less than 20,1,M,1,2,1,9,2.7,0,0,1
500,less than 20,2,M,2,1,1,1,0.9,1,0,1
500,less than 20,0,M,0,3,1,1,-1.4,2,0,1
500,less than 20,1,M,2,4,1,0,0.9,0,0,1
500,less than 20,1,M,0,6,1,2,-0.5,3,0,1
500,less than 20,2,M,1,1,1,2,0.0,0,0,1
500,less than 20,1,M,1,4,1,1,-1.9,1,0,1
500,less than 20,2,M,2,1,1,16,-0.7,0,0,1
500,less than 20,1,M,1,5,1,2,-0.5,2,0,1
500,less than 20,2,M,2,2,1,2,-1.3,1,0,1
500,less than 20,0,M,1,2,1,1,0.0,2,0,1
500,less than 20,1,M,2,4,1,0,2.5,0,0,1
500,less than 20,1,M,1,4,1,0,1.9,0,0,1
500,less than 20,0,M,0,3,1,0,2.6,0,0,1
500,less than 20,1,M,1,4,1,0,1.6,1,0,1
500,less than 20,0,M,0,6,1,2,-1.8,0,0,1
500,less than 20,0,M,0,5,0,0,1.3,3,0,1
500,less than 20,1,M,4,3,1,0,-0.2,1,0,1
500,less than 20,0,M,0,6,1,0,2.5,1,0,1
500,less than 20,0,M,0,7,1,1,-2.5,1,0,1
500,less than 20,1,M,3,5,1,0,-0.8,3,0,1
500,less than 20,0,F,5,1,0,0,0.8,0,0,1
500,less than 20,1,M,1,5,1,1,0.3,1,0,1
500,less than 20,2,M,2,1,1,0,-0.3,0,0,1
500,less than 20,2,M,2,1,1,9,1.2,0,0,1
500,less than 20,2,M,2,3,1,4,0.0,1,0,1
500,less than 20,2,M,2,0,1,1,-0.1,0,0,1
500,less than 20,0,M,0,3,1,0,-2.4,2,0,1
500,less than 20,1,M,1,6,1,1,-1.4,1,0,1
500,less than 20,0,M,0,6,1,0,2.5,2,0,1
500,less than 20,1,M,1,1,0,4,-0.7,0,0,1
500,less than 20,0,M,0,7,1,3,-1.3,0,0,1
500,less than 20,2,M,2,4,1,1,-2.9,3,0,1
500,less than 20,3,M,3,0,1,5,0.3,0,0,1
500,less than 20,0,M,2,3,1,0,2.7,1,1,1
500,less than 20,0,M,1,0,1,20,-4.0,0,0,1
500,less than 20,0,M,1,5,1,1,-0.2,2,0,1
500,less than 20,0,M,0,6,1,2,-1.5,1,0,1
500,less than 20,0,M,0,6,1,0,-2.6,0,0,1
500,less than 20,1,M,0,0,1,13,-4.5,0,0,1
500,less than 20,2,M,3,3,1,0,-1.1,0,0,1
500,less than 20,1,M,1,3,1,5,1.8,1,0,1
500,less than 20,0,M,2,4,1,1,-0.2,1,0,1
500,less than 20,1,M,2,1,1,3,1.0,0,1,1
499,less than 20,1,M,4,1,1,2,-0.9,0,1,154
499,less than 20,0,F,0,0,0,0,1.4,0,0,154
499,less than 20,0,F,3,3,0,1,0.2,1,0,154
499,less than 20,1,M,1,5,1,1,-0.3,1,0,154
498,less than 20,1,M,1,2,1,7,2.9,0,0,159
498,less than 20,1,M,1,0,1,6,2.0,0,0,159
498,less than 20,1,M,2,0,0,2,1.1,0,0,159
498,less than 20,0,M,0,7,1,1,-0.9,0,0,159
498,less than 20,1,M,1,3,1,1,0.8,0,0,159
498,less than 20,0,M,1,2,1,0,1.0,1,0,159
498,less than 20,2,M,2,2,1,3,-1.8,0,0,159
497,less than 20,0,M,0,3,0,0,-0.2,0,0,168
497,less than 20,0,M,0,0,1,14,-3.6,0,0,168
497,less than 20,1,M,2,2,1,4,0.7,0,0,168
497,less than 20,0,M,0,7,0,3,0.7,1,0,168
497,less than 20,0,M,1,0,0,0,0.4,0,0,168
497,less than 20,0,M,0,0,1,19,2.0,0,0,168
496,less than 20,1,M,1,3,1,1,0.9,1,0,176
496,less than 20,0,M,0,8,1,2,1.0,0,0,176
496,less than 20,0,M,1,0,0,0,-0.3,0,0,176
496,less than 20,0,M,0,0,1,15,6.7,0,0,176
496,less than 20,1,M,1,4,1,1,0.9,1,0,176
495,less than 20,2,M,2,1,1,3,-0.5,0,0,181
495,less than 20,0,M,0,7,1,1,-2.5,0,0,181
495,less than 20,1,M,1,5,1,0,-1.4,1,0,181
495,less than 20,0,M,0,3,1,8,3.9,1,0,181
495,less than 20,1,M,2,6,1,0,-0.5,0,0,181
495,less than 20,1,M,1,5,1,0,0.3,0,0,181
495,less than 20,1,M,2,2,1,0,3.0,0,0,181
494,less than 20,0,M,0,2,1,11,-2.7,0,0,190
494,less than 20,1,M,1,1,1,10,2.9,0,0,190
494,less than 20,0,M,1,4,1,2,-0.6,2,0,190
494,less than 20,0,M,0,1,0,1,0.2,1,0,190
493,less than 20,2,M,2,2,1,4,0.5,1,0,194
493,less than 20,1,M,1,3,1,2,-2.7,1,0,194
493,less than 20,1,M,2,2,1,8,1.7,0,0,194
492,less than 20,1,M,2,1,1,1,0.4,0,0,197
492,less than 20,0,F,0,0,1,13,-0.3,0,0,197
492,less than 20,0,M,0,6,1,1,-0.6,3,0,197
491,less than 20,1,M,1,1,1,19,-2.6,1,0,201
491,less than 20,0,M,2,0,1,3,0.5,0,0,201
491,less than 20,2,M,2,2,1,0,0.1,0,0,201
490,less than 20,0,M,0,8,1,3,2.3,0,0,204
490,less than 20,1,M,2,1,1,6,-1.1,1,0,204
490,less than 20,0,M,0,6,1,0,-2.4,0,0,204
490,less than 20,1,M,1,4,1,0,2.8,1,0,204
490,less than 20,0,M,2,1,1,5,2.1,0,0,204
490,less than 20,2,M,2,2,1,0,-0.9,0,0,204
490,less than 20,0,M,1,5,1,0,-0.9,3,0,204
489,less than 20,0,M,1,1,0,0,-0.1,0,0,212
489,less than 20,2,M,2,1,1,4,-0.6,1,0,212
489,less than 20,0,M,2,2,0,0,1.8,1,0,212
488,less than 20,1,M,1,0,1,6,0.6,0,0,216
488,less than 20,0,M,0,4,1,1,3.1,0,0,216
488,less than 20,1,F,1,0,0,0,-1.0,0,0,216
488,less than 20,2,M,2,0,1,6,-1.1,0,0,216
487,less than 20,1,F,2,0,0,3,2.3,0,0,222
487,less than 20,1,M,1,5,1,0,0.0,0,0,222
487,less than 20,1,M,1,3,1,0,0.6,0,0,222
486,less than 20,0,M,0,1,1,21,-0.5,0,0,227
486,less than 20,2,M,2,2,1,0,-0.4,2,0,227
486,less than 20,0,M,2,2,0,2,-0.3,0,0,227
486,less than 20,0,M,0,7,1,2,-3.1,2,0,227
486,less than 20,1,M,1,2,1,0,0.6,1,0,227
486,less than 20,1,M,1,1,1,7,0.9,0,0,227
485,less than 20,0,M,0,7,1,1,2.7,0,0,236
485,less than 20,0,M,0,1,1,9,3.2,0,0,236
485,less than 20,0,M,0,6,1,0,1.5,1,0,236
485,less than 20,2,M,2,0,1,7,1.7,0,0,236
485,less than 20,1,M,1,3,1,8,2.2,1,0,236
485,less than 20,1,M,3,1,1,0,0.6,0,1,236
484,less than 20,0,M,0,4,1,0,1.4,1,0,242
484,less than 20,0,M,0,0,1,18,4.6,0,0,242
484,less than 20,1,M,2,2,1,0,1.4,1,0,242
484,less than 20,2,M,2,0,1,3,-0.1,0,0,242
483,less than 20,0,M,0,3,1,7,1.6,1,0,247
483,less than 20,2,M,3,1,1,2,-0.5,1,0,247
483,less than 20,0,M,1,4,1,0,1.4,1,0,247
483,less than 20,2,M,2,2,1,5,0.5,0,0,247
483,less than 20,2,M,2,2,1,2,1.0,0,0,247
483,less than 20,0,M,2,3,1,2,0.8,0,0,247
483,less than 20,1,M,2,2,1,0,3.0,0,0,247
483,less than 20,0,M,0,3,1,1,-1.0,3,0,247
482,less than 20,0,M,0,7,1,1,0.2,0,0,258
482,less than 20,1,M,1,5,0,0,-0.1,1,0,258
482,less than 20,0,M,0,1,0,1,-0.1,1,0,258
482,less than 20,1,M,1,0,1,0,0.6,0,0,258
482,less than 20,0,M,0,4,1,2,2.3,0,0,258
481,less than 20,1,F,3,3,0,0,0.2,0,0,266
481,less than 20,1,M,1,0,0,1,0.7,0,0,266
481,less than 20,1,M,1,0,1,9,-0.2,0,0,266
481,less than 20,1,M,1,3,1,0,-1.4,2,0,266
481,less than 20,0,M,0,8,1,0,1.9,0,0,266
481,less than 20,2,M,2,0,1,1,1.2,0,0,266
481,less than 20,0,M,0,2,1,12,3.2,1,0,266
481,less than 20,1,M,1,2,1,0,1.8,1,0,266
480,less than 20,0,M,3,3,1,1,-2.2,1,0,277
480,less than 20,0,M,0,2,0,0,0.4,0,0,277
480,less than 20,2,M,2,3,1,1,-0.8,0,0,277
480,less than 20,0,M,1,1,0,0,-0.1,0,0,277
480,less than 20,1,M,1,4,1,1,-0.9,0,0,277
480,less than 20,0,M,0,9,1,0,-1.5,2,0,277
480,less than 20,2,M,2,0,1,3,-0.6,0,0,277
479,less than 20,1,M,2,6,1,1,-1.5,1,0,286
479,less than 20,0,M,0,3,0,1,0.5,1,0,286
479,less than 20,1,M,1,4,1,1,-0.8,0,0,286
479,less than 20,0,M,3,2,1,1,0.1,1,0,286
479,less than 20,0,M,1,3,1,0,-1.0,0,0,286
479,less than 20,1,M,1,4,1,0,2.2,0,0,286
479,less than 20,0,M,0,3,1,4,-0.3,0,0,286
479,less than 20,1,M,1,1,1,13,3.2,0,0,286
478,less than 20,0,M,1,0,0,0,0.2,0,0,296
478,less than 20,1,M,1,5,1,0,0.2,0,0,296
478,less than 20,0,M,0,8,1,0,4.6,0,0,296
478,less than 20,1,M,1,4,0,0,-0.4,2,0,296
477,less than 20,0,M,0,5,1,0,-0.5,2,0,301
477,less than 20,1,M,1,1,1,0,2.0,1,0,301
477,less than 20,1,M,1,1,1,5,0.3,0,0,301
477,less than 20,0,M,0,4,1,1,1.0,1,0,301
477,less than 20,1,M,2,1,1,4,3.1,0,0,301
477,less than 20,1,F,1,5,0,0,1.3,0,0,301
477,less than 20,2,M,2,1,1,0,0.1,0,0,301
476,less than 20,1,M,1,3,1,3,-1.1,3,0,308
476,less than 20,0,M,0,5,1,1,1.9,0,0,308
476,less than 20,0,M,0,1,1,15,-3.1,0,0,308
476,less than 20,0,M,1,4,1,0,0.0,2,0,308
476,less than 20,2,M,1,1,1,2,-1.3,0,0,308
476,less than 20,1,M,2,2,1,0,0.5,1,0,308
476,less than 20,1,M,1,0,1,4,-2.7,0,0,308
476,less than 20,1,M,2,3,1,1,-0.3,1,0,308
476,less than 20,0,M,1,1,1,0,2.1,1,0,308
476,less than 20,1,M,1,0,1,8,2.0,0,0,308
475,less than 20,0,M,0,3,1,4,0.3,0,0,319
475,less than 20,0,M,0,7,1,0,0.7,1,0,319
475,less than 20,2,M,2,2,1,0,0.5,0,0,319
475,less than 20,0,M,0,3,1,3,0.6,1,0,319
475,less than 20,0,M,2,3,1,0,1.6,3,0,319
475,less than 20,1,M,1,3,1,5,0.5,0,0,319
475,less than 20,3,M,3,1,1,0,0.0,0,0,319
475,less than 20,0,M,1,0,1,14,3.4,0,0,319
475,less than 20,0,M,1,2,1,1,0.3,1,0,319
475,less than 20,1,M,2,2,1,0,0.7,1,0,319
475,less than 20,0,M,1,3,1,0,0.8,1,0,319
475,less than 20,1,M,1,4,1,3,-0.4,1,0,319
474,less than 20,2,M,2,2,1,3,-0.7,0,0,334
474,less than 20,1,M,1,5,1,1,0.4,1,0,334
474,less than 20,0,M,0,3,1,1,-0.3,1,0,334
474,less than 20,2,M,2,2,1,2,0.2,0,0,334
473,less than 20,0,M,0,5,1,1,-1.6,1,0,343
473,less than 20,0,M,0,4,1,1,-2.1,1,0,343
473,less than 20,1,M,2,3,1,1,1.8,0,0,343
473,less than 20,0,M,0,4,1,0,0.4,0,0,343
473,less than 20,0,M,0,2,0,0,-1.0,1,0,343
473,less than 20,1,M,1,4,1,0,1.1,0,0,343
473,less than 20,1,M,1,4,1,2,-0.2,2,0,343
473,less than 20,0,M,0,0,0,0,-0.3,0,0,343
473,less than 20,0,M,0,4,1,9,3.7,0,0,343
472,less than 20,1,M,1,0,0,0,0.8,0,0,356
472,less than 20,0,M,0,6,1,0,2.7,0,0,356
472,less than 20,1,M,0,5,1,2,0.6,1,0,356
472,less than 20,1,M,1,1,0,3,1.1,1,0,356
472,less than 20,2,M,1,0,0,1,0.4,0,0,356
471,less than 20,0,M,0,2,0,0,-0.4,0,0,363
471,less than 20,1,M,2,0,1,0,-1.9,0,0,363
471,less than 20,1,M,1,1,1,6,1.2,1,0,363
471,less than 20,0,M,0,5,1,1,3.0,2,0,363
470,less than 20,1,M,1,2,1,13,-0.9,0,0,371
470,less than 20,0,M,1,4,0,0,3.3,0,0,371
470,less than 20,0,M,0,3,0,3,2.3,0,0,371
470,less than 20,0,M,0,7,0,4,0.4,2,0,371
470,less than 20,1,M,1,3,1,2,-1.4,0,0,371
469,less than 20,3,M,2,0,0,3,0.4,0,0,381
469,less than 20,0,M,0,7,1,0,-0.4,1,0,381
469,less than 20,0,M,0,4,1,1,2.0,1,0,381
469,less than 20,0,M,1,3,1,0,-1.4,0,0,381
469,less than 20,0,M,0,5,1,1,-0.5,0,0,381
469,less than 20,0,M,0,3,1,10,-1.0,1,0,381
469,less than 20,0,M,0,5,1,8,-0.8,1,0,381
469,less than 20,0,M,1,5,1,1,2.1,0,0,381
469,less than 20,1,M,1,3,1,0,-0.8,3,0,381
469,less than 20,0,F,1,2,0,1,0.3,0,0,381
469,less than 20,0,F,0,0,0,0,-0.3,0,0,381
469,less than 20,2,M,1,0,0,0,-0.2,0,0,381
469,less than 20,0,M,0,5,1,0,0.1,1,0,381
469,less than 20,1,M,1,2,1,2,-3.4,0,0,381
469,less than 20,0,M,0,4,1,1,-0.9,0,0,381
468,less than 20,0,M,0,2,1,0,-1.1,1,0,399
468,less than 20,1,M,3,2,1,0,-0.7,1,0,399
468,less than 20,0,M,1,3,1,2,4.5,1,0,399
468,less than 20,1,M,2,3,1,3,-1.1,1,0,399
468,less than 20,1,M,0,2,1,2,-0.3,1,0,399
468,less than 20,0,M,0,0,0,0,-0.1,0,0,399
467,less than 20,1,M,1,2,1,5,0.7,2,0,410
467,less than 20,0,M,0,0,0,0,-0.7,0,0,410
467,less than 20,1,M,2,1,0,0,-0.4,0,0,410
467,less than 20,1,M,1,1,1,0,0.4,0,0,410
467,less than 20,1,M,1,1,1,2,0.3,0,0,410
467,less than 20,1,M,1,4,1,4,-0.2,2,0,410
467,less than 20,0,M,1,1,0,0,0.6,1,0,410
467,less than 20,0,M,0,4,1,0,0.9,2,0,410
467,less than 20,1,M,1,2,1,3,0.3,0,0,410
467,less than 20,2,M,2,1,1,1,0.0,0,0,410
467,less than 20,1,M,1,2,1,9,1.3,0,0,410
466,less than 20,0,M,0,3,1,5,-0.6,1,0,429
466,less than 20,1,M,1,3,1,1,-4.2,1,0,429
466,less than 20,0,M,1,1,1,5,1.7,1,0,429
466,less than 20,2,M,2,3,1,1,-0.8,0,0,429
466,less than 20,2,M,1,3,1,0,-0.1,1,0,429
466,less than 20,1,M,3,2,1,0,-2.0,0,0,429
466,less than 20,2,M,1,2,1,2,0.1,1,0,429
466,less than 20,1,M,1,1,1,2,2.1,0,0,429
466,less than 20,0,M,0,5,1,0,0.4,2,0,429
466,less than 20,0,M,0,5,1,0,-1.5,1,0,429
466,less than 20,1,M,3,1,1,0,-0.4,1,0,429
466,less than 20,1,M,1,7,1,0,-2.9,0,0,429
466,less than 20,2,M,2,1,1,4,0.2,0,0,429
466,less than 20,0,M,0,0,1,18,5.4,0,0,429
466,less than 20,2,M,2,1,1,0,0.9,0,0,429
465,less than 20,0,M,0,3,1,10,-0.2,0,0,446
465,less than 20,0,M,0,0,0,0,-0.9,0,0,446
465,less than 20,1,M,2,3,1,1,0.0,1,0,446
465,less than 20,1,M,1,1,1,7,1.0,0,0,446
465,less than 20,2,M,2,2,1,1,-0.5,0,0,446
465,less than 20,0,M,0,4,1,1,1.7,1,0,446
465,less than 20,1,M,1,3,1,3,1.1,2,0,446
465,less than 20,0,M,0,3,1,1,1.8,2,0,446
465,less than 20,2,M,2,2,1,3,-1.6,0,0,446
465,less than 20,2,M,1,1,1,1,-0.1,1,0,446
465,less than 20,0,M,1,1,1,5,0.0,1,0,446
464,less than 20,1,M,2,0,0,8,-0.3,0,0,458
464,less than 20,1,M,1,1,1,4,1.9,0,0,458
464,less than 20,1,M,1,0,1,4,0.3,0,0,458
464,less than 20,0,F,0,0,0,0,-0.3,0,0,458
464,less than 20,0,M,1,3,1,0,0.8,0,0,458
464,less than 20,1,M,1,2,1,1,1.4,1,0,458
464,less than 20,0,M,0,2,1,3,1.6,0,0,458
464,less than 20,0,M,0,4,1,3,-0.7,0,0,458
464,less than 20,1,M,1,3,1,2,-0.3,1,0,458
464,less than 20,0,M,1,1,1,7,1.6,1,0,458
464,less than 20,0,M,0,5,0,2,1.9,1,0,458
464,less than 20,0,M,0,5,1,1,-1.2,2,0,458
464,less than 20,1,M,0,0,1,9,2.3,0,0,458
464,less than 20,1,M,1,4,1,0,0.1,0,0,458
464,less than 20,0,M,0,3,1,2,0.4,1,0,458
464,less than 20,2,M,1,3,1,0,-2.9,2,0,458
463,less than 20,1,M,1,2,1,5,1.5,1,0,474
463,less than 20,0,M,1,3,1,4,-0.4,0,0,474
463,less than 20,0,M,0,2,1,4,0.5,1,0,474
463,less than 20,0,M,1,5,0,0,2.7,0,0,474
463,less than 20,0,F,1,0,0,0,0.1,0,0,474
463,less than 20,0,M,2,1,1,1,-0.1,0,0,474
463,less than 20,1,M,2,0,1,0,0.2,0,0,474
463,less than 20,1,M,1,2,0,0,0.7,0,0,474
463,less than 20,0,M,0,2,1,3,4.1,2,0,474
463,less than 20,0,M,0,4,1,0,1.6,0,0,474
463,less than 20,0,M,2,3,1,0,0.6,0,0,474
463,less than 20,0,M,0,12,1,0,-3.0,0,0,474
462,less than 20,2,M,2,0,1,0,-0.6,0,0,488
462,less than 20,0,M,0,5,1,1,-0.8,2,0,488
462,less than 20,0,M,1,0,1,15,2.1,0,0,488
462,less than 20,1,M,1,1,0,1,1.7,0,0,488
462,less than 20,1,M,1,2,1,0,-0.7,0,0,488
461,less than 20,1,M,2,1,1,6,-0.5,0,0,497
461,less than 20,1,M,1,1,1,0,1.1,1,0,497
461,less than 20,2,M,2,1,1,2,0.2,0,0,497
461,less than 20,1,M,2,2,1,0,-0.1,1,0,497
461,less than 20,0,M,0,3,1,1,-1.6,0,0,497
461,less than 20,1,M,2,1,0,1,-0.7,1,0,497
461,less than 20,1,M,1,1,1,3,-1.2,1,0,497
461,less than 20,1,M,2,1,1,2,0.3,0,0,497
461,less than 20,1,M,2,0,1,4,0.4,0,0,497
461,less than 20,0,M,0,0,0,8,1.2,0,0,497
461,less than 20,1,M,1,1,1,5,-2.2,0,0,497
461,less than 20,0,M,0,1,1,8,-4.5,0,0,497
461,less than 20,1,M,3,1,1,0,-0.1,0,0,497
460,less than 20,0,M,0,1,1,4,0.3,0,0,512
460,less than 20,0,M,0,0,0,0,-0.6,0,0,512
460,less than 20,0,M,0,0,1,10,3.6,0,0,512
460,less than 20,1,M,1,1,1,3,0.9,0,0,512
460,less than 20,0,F,0,0,0,0,-0.2,0,0,512
460,less than 20,1,M,2,0,1,1,2.3,0,0,512
460,less than 20,0,M,0,3,1,6,-0.1,0,0,512
460,less than 20,0,F,1,0,0,0,-0.3,0,0,512
460,less than 20,0,M,1,2,1,3,0.9,2,0,512
460,less than 20,3,M,2,1,1,0,-0.6,1,0,512
460,less than 20,1,M,2,2,1,1,1.1,0,0,512
460,less than 20,3,M,2,1,1,1,-0.6,1,0,512
460,less than 20,1,M,1,3,1,3,-0.7,0,0,512
460,less than 20,0,M,0,2,1,0,-0.3,2,0,512
460,less than 20,1,M,0,3,1,1,-0.2,2,0,512
460,less than 20,1,M,2,0,1,6,1.1,0,0,512
460,less than 20,1,M,1,4,1,2,-1.1,1,0,512
460,less than 20,1,M,1,1,1,1,0.4,0,0,512
460,less than 20,2,M,1,2,1,2,1.5,0,0,512
459,less than 20,1,M,1,4,1,2,-0.6,1,0,537
459,less than 20,0,M,0,5,1,10,-0.6,0,0,537
459,less than 20,0,M,1,2,1,0,-0.2,1,0,537
459,less than 20,0,M,0,3,1,0,0.1,2,0,537
459,less than 20,1,M,1,1,1,7,-2.2,0,0,537
459,less than 20,1,M,1,3,1,3,1.0,1,0,537
459,less than 20,1,M,1,1,1,0,3.0,0,0,537
459,less than 20,0,M,0,2,1,7,3.2,0,0,537
458,less than 20,1,M,2,3,0,0,0.3,0,0,549
458,less than 20,0,F,2,4,0,0,-1.1,0,0,549
458,less than 20,1,F,3,1,0,0,-0.5,1,0,549
458,less than 20,1,M,1,2,1,0,1.4,0,0,549
458,less than 20,0,M,0,6,1,1,-0.7,1,0,549
458,less than 20,2,M,3,0,1,0,-0.3,0,0,549
458,less than 20,0,M,0,4,1,0,1.1,0,0,549
458,less than 20,1,M,1,1,1,1,-0.7,1,0,549
458,less than 20,2,M,1,1,1,2,0.9,0,0,549
458,less than 20,1,M,1,1,1,8,-0.7,1,0,549
458,less than 20,1,M,1,4,1,2,-0.5,1,0,549
458,less than 20,0,M,0,0,0,9,3.3,0,0,549
457,less than 20,0,M,0,1,0,0,-0.2,0,0,565
457,less than 20,0,M,0,1,1,1,-0.8,1,0,565
457,less than 20,0,M,0,6,1,1,0.9,0,0,565
457,less than 20,2,M,1,3,1,2,-0.6,0,0,565
457,less than 20,1,M,1,2,1,0,2.1,0,0,565
457,less than 20,0,M,0,2,1,8,-0.1,1,0,565
457,less than 20,0,M,0,2,1,1,1.3,1,0,565
457,less than 20,2,M,2,1,0,0,0.2,0,0,565
457,less than 20,1,M,0,1,1,1,2.4,0,0,565
456,less than 20,1,M,2,0,0,0,0.5,0,0,579
456,less than 20,1,M,1,0,0,0,-0.1,0,0,579
456,less than 20,1,M,1,1,1,6,0.8,0,0,579
456,less than 20,1,M,1,3,1,0,-0.1,1,0,579
456,less than 20,2,M,1,1,1,2,0.0,0,0,579
456,less than 20,1,M,2,0,1,0,-0.2,0,0,579
456,less than 20,0,M,0,5,1,0,-1.1,0,0,579
456,less than 20,1,M,1,0,1,14,2.9,0,0,579
456,less than 20,0,M,0,3,1,1,-0.3,1,0,579
456,less than 20,0,M,0,2,1,4,1.7,1,0,579
456,less than 20,1,M,1,1,1,7,1.1,0,0,579
456,less than 20,0,F,0,0,0,0,-0.1,0,0,579
456,less than 20,2,M,2,2,1,2,-1.8,1,0,579
456,less than 20,0,M,0,3,1,2,0.2,0,0,579
455,less than 20,0,M,0,3,1,0,0.6,1,0,604
455,less than 20,1,M,1,2,0,0,1.1,0,0,604
455,less than 20,2,M,2,1,1,0,-1.3,1,0,604
455,less than 20,1,M,1,2,1,4,-0.7,0,0,604
